time,ISONE,F,E,G,D,C,B,A,H,I,K,J,IESO,PJM
2320,7629.9192138,1029.156196546,697.5628923930001,864.6824095000001,490.66264907,1481.327196225996,888.639148631,1441.6791107800009,224.3760703,533.5,1593.7714696,4964.2,8465.7641665,11727.5244009
2321,7834.24679451,1095.362670873,720.573718370998,907.3754643999999,494.85414231000004,1523.8503366439966,908.317935067,1455.9522617800014,235.8799159,546.4,1696.8502211,5005.2,8692.4754945,12041.584958899999
2322,8101.667776130001,1148.75914829,753.6576748329994,952.7351209,488.07180487,1574.9898495849968,944.7646452219999,1487.4383740900014,255.2670347,576.2,1838.3996809,5051.5,8989.1919984,12452.622874300001
2323,8293.16548398,1186.809621422,778.5905706169995,981.7415352,482.16493601999997,1610.8406845609989,963.638995595,1494.741970870001,266.857571,597.0,1928.2807808999999,5121.4,9201.667964,12746.9633517
2324,8583.34232753,1249.347686449,796.926677828997,1037.483456,480.50466158,1639.9168119480003,996.934220337,1525.249205440002,276.2296004,626.7,2044.1076794,5240.1,9523.633197899999,13192.978040099999
2325,8638.46325717,1244.964511126,772.1179023959999,1041.0189274,440.00075188999995,1611.708922130001,1008.6188529829999,1551.2626392500015,271.3597792,631.8,2057.2977141,5276.5,9584.7925318,13277.701350000001
2326,8312.806275449999,1168.691062039,693.3543381709981,986.9269891,402.5651323,1516.7908138419953,963.952459366,1501.6952373300028,253.3120925,607.3,1939.0452086,5153.3,9223.4603701,12777.152117800002
2327,7816.717916160001,1072.570714978,581.567487140002,911.6511742,346.87507370000003,1350.828418826996,898.3167492409999,1406.4304631600028,231.5690326,565.9,1738.4908861,4905.8,8673.0263573,12014.642296999999
2328,7279.2360632,992.356571969,470.8095719300005,846.8076060000001,275.6218738,1198.6563170059978,835.486604881,1322.9751059800021,190.8352261,519.3,1536.9677889,4595.6,8076.664261499999,11188.508838299998
2329,6910.23206795,942.370715078,409.0204792200035,794.9511742,232.2451959,1122.6273441969986,799.366454205,1264.5747425700026,173.4690326,485.4,1393.224862,4329.1,7667.2364919,10621.3333227
2330,6671.42750787,917.9600946529999,396.8744707000008,766.5479495,208.30414100000002,1096.610525250999,783.3205240130001,1236.0192928700012,166.7481073,463.4,1326.1982281,4155.9,7402.2712893,10254.280116599999
2331,6563.40315828,911.075131452,397.1657510899994,754.9221521,224.58915889999997,1094.099023905997,777.004507966,1225.0003687500027,163.7807045,457.4,1296.3465347000001,4056.4,7282.4130531,10088.241899
2332,6563.3503607,919.210515211,373.5054851200008,755.4721695999999,202.9643337,1067.4887081379977,786.961320963,1210.4487998900017,165.8563617,462.7,1271.5923054999998,4028.4,7282.3544711,10088.1607466
2333,6713.084991170001,956.5083959830001,388.1481078600034,771.7411631,209.95893420000004,1093.9433664279993,810.3664128569999,1232.1077299900005,165.9551565,472.9,1296.0091945,4070.6,7448.492281,10318.309518299999
2334,7186.6814769,1035.2721136169998,461.5311684599975,829.0908727999999,241.91428239999993,1219.5118885450004,880.726516724,1316.3388108700005,189.1777287,505.7,1427.036618,4313.0,7973.9704738,11046.248332000001
2335,8072.3121853600005,1188.386645666,613.6019866200005,931.6560112,265.1397534,1440.4005500679962,994.5798922729999,1462.5324429900013,229.6004206,578.1,1651.7022971000001,4824.4,8956.6205526,12407.5020285
2336,8730.48986566,1279.5388543029999,635.1088338599973,998.7415002,275.78254540000006,1504.7068492159979,1056.258457049,1537.0326033900017,252.9062566,646.5,1794.0741006,5335.3,9686.9005022,13419.150330499999
2337,9033.28538869,1303.4397479919999,637.2242751599964,1030.7721345999998,241.78442939999996,1521.0071483639988,1089.976505095,1579.4618407100006,257.1050473,665.2,1848.8622052,5685.7,10022.8667713,13884.5604888
2338,9190.78129868,1310.449474328,655.0032339100013,1041.2447249,224.0253421,1520.0393867000003,1103.704780575,1608.626632860001,254.2271819,673.5,1854.3292428,5872.6,10197.6160967,14126.638690400001
2339,9234.02271759,1319.030862172,661.9600562799965,1048.7479846,287.0260316,1540.9556543669976,1097.755143243,1618.3083907300013,252.8994217,672.2,1858.4497885,5929.9,10245.5945402,14193.1026687
2340,9173.93879233,1320.2644582520002,662.0840222399953,1048.8367332999999,260.44744540000005,1511.0153681809975,1080.167797149,1592.575317230002,255.1774974,672.1,1770.7813606,5958.9,10178.928521900001,14100.7510072
2341,9102.92571939,1286.400736201,638.3284728899995,1034.0173852,229.461883,1473.7370203049968,1048.581743768,1570.8627518100006,254.0519453,670.4,1707.2580615,5995.0,10100.1360839,13991.600761100002
2342,9029.90632753,1263.012375261,611.8079192100046,1011.2780150000001,222.5952393,1456.321802204997,1044.6930550089999,1574.8599251400012,240.1986411,671.9,1634.1484117999998,6047.6,10019.117540500001,13879.366714900001
2343,8949.17845354,1236.287381634,584.8666022100026,983.0400631,237.7148967,1439.6163736559968,1033.705490587,1559.0313726900015,230.3523659,660.0,1649.8521200999999,6091.1,9929.5460621,13755.2843973
2344,9013.43340635,1215.973238724,561.5187937699978,1002.8964949000001,235.92673410000003,1388.8085997090016,1022.0626127150001,1515.8439568400022,238.4185594,674.9,1681.0176765,6158.4,10000.84003767,13854.0471052
2345,9084.129693449999,1217.135226071,551.791373660002,1010.3367683,223.31606999999997,1382.3685250969963,1033.401678851,1514.9983278300008,245.6288118,682.2,1757.9732183,6197.1,10079.28098518,13962.710438000002
2346,9190.042129639998,1251.812250416,561.3268028699996,1038.6512443000001,212.7015631,1359.4327942510006,1045.1369216800001,1527.3583217300022,254.9716614,676.5,1843.0751071,6201.8,10196.7959526,14125.5025556
2347,9181.7528711,1285.604363933,601.3547756900017,1060.1221171000002,237.5074285,1410.2542108399991,1047.216053848,1548.9511887000017,267.1293901,674.8,1966.8438051,6031.2,10187.5986195,14112.7615909
2348,9299.069636799999,1327.9450582539998,668.6738070500027,1098.8737469,326.6921671,1524.052157153996,1063.5820660850002,1595.1270498400022,276.31551,678.3,2113.1551050999997,5984.8,10317.76724199,14293.082673199999
2349,9265.7542101,1326.404363433,725.9765835140016,1099.2221171,408.79036149999996,1604.778420644999,1090.958974271,1650.5388941300012,274.9293901,656.7,2155.3342278,5873.2,10280.802165419998,14241.8753741
2350,8834.18479279,1255.27781292,759.4623981090001,1037.1140553999999,465.73900256999997,1608.4406505530008,1036.476695388,1633.608824480001,264.2770768,639.4,2059.1534841000002,5555.4,9801.95503653,13578.5340358
2351,8198.49898607,1151.978706609,725.3502863330025,948.9446898,496.68950297,1529.977253922999,959.233140768,1570.5499560300027,237.5758675,592.1,1883.2505956999998,5161.2,9096.6309066,12601.456741400001
2352,7544.914715739999,1059.67781282,663.1598274539938,861.4140554,500.73086941,1440.0535455359993,888.313568526,1472.677471870002,210.8770768,538.7,1694.1457724,4748.7,8371.4475683,11596.8687166
2353,7085.996026150001,1006.410782832,616.1337372909989,799.26334,526.97968039,1365.781187935999,843.3912873229999,1399.9400438000005,190.9479782,489.9,1561.3246895,4407.2,7862.2550988,10891.490325
2354,6809.968999590001,977.4069926269999,605.8077517989973,762.8318261000001,489.66042022,1334.8093208480022,816.427352675,1360.7078262700004,175.6434805,490.7,1477.9216956,4168.2,7555.9897708,10467.2245375
2355,6685.260537200001,966.3140903689999,577.9612102210034,741.9947073,505.35002683,1310.937144728997,805.509226152,1343.6888001600007,177.6515247,487.6,1430.5932696,4040.9,7417.6197051,10275.5420982
2356,6639.2736324,970.940641482,571.4375883860012,736.0027690000001,482.50826875999996,1304.7402541689971,814.939833356,1333.62454838,178.7038381,482.1,1413.8689252,3986.2,7366.595011400001,10204.858184499999
2357,6778.2903038,994.992849618,592.2774878789991,752.188258,502.67640140000003,1335.5720062129976,845.927345998,1358.3827574800005,187.209674,492.4,1449.9232192,4009.9,7520.840727899999,10418.532978300002
2358,7235.994644799999,1065.387539455,645.0116827359951,815.6866456,488.77318677999995,1430.5613632109983,915.4792579760001,1415.5612801200011,204.1992114,524.6,1559.9898327,4254.1,8028.6858174,11122.0448591
2359,8083.1357391,1204.72029442,685.1344499639981,915.7269541000001,480.9773336,1584.3734975399989,1022.080376883,1535.218908240001,239.5607781,597.0,1747.3907404000001,4772.0,8968.629808500002,12424.138311800001
2360,8629.8044139,1259.039747492,701.7028607109996,964.6721345999999,433.3726862,1644.867304255999,1068.4077243400002,1589.2428668400016,251.4050473,637.7,1891.606295,5290.9,9575.185126839999,13264.3923247
2361,8886.032255999999,1232.964511026,661.9339369099979,971.4189274,414.32443500000005,1607.2161913899974,1083.38065243,1629.8307492600004,257.3597792,651.3,1943.4708171000002,5639.1,9859.48230292,13658.2258878
2362,9000.7619284,1168.074237662,642.5900203799972,959.2915177,360.4320424,1555.4809414579966,1085.793342816,1609.6784217500003,256.2819138,661.1,1972.6108957000001,5856.1,9986.78042032,13834.570481099998
2363,9042.525007,1126.305205048,662.9978060699993,964.8705573,348.6248078,1575.6318368889986,1065.198581969,1589.8920084100023,276.5458991,662.6,1981.066631,5938.8,10033.1185756,13898.762191799999
2364,9103.9816756,1143.127287114,699.2368287899968,967.4254469,355.4723935999999,1593.4029407370012,1059.458024608,1587.4348358400016,282.3042587,667.7,1971.5879842,5979.7,10101.3077186,13993.2238153
2365,9033.8133663,1124.373291299,672.0332962699975,955.2786891000001,310.2512444,1519.9777751000024,1039.32168232,1557.9289505900006,275.8008412,677.0,1871.9175627,5980.9,10023.4525889,13885.3720139
2366,9022.09224927,1146.085699303,680.6825499400015,946.8431826000001,313.97228590000003,1483.4991327559987,1041.554790336,1572.697183780001,288.4193481,668.5,1852.9791604,5970.6,10010.4474424,13867.3561346
2367,8994.7429768,1213.8697686149999,638.2455220700008,948.0383456,322.3356719,1428.756078570998,1028.872178093,1562.6676438500008,289.38796,658.2,1844.6601647,5951.0,9980.1021019,13825.319084
2368,9042.0498272,1239.292797044,641.1144744900022,976.4060638000001,322.06425239999993,1396.5579298039997,1031.6275192659998,1538.5401047100004,293.7273922,665.2,1884.8861329000001,5992.8,10032.5913401,13898.031814299999
2369,9164.5935775,1223.921976852,614.2361662600009,1039.7238346000001,291.3099852,1442.390380225,1049.414312222,1556.884523520002,297.093796,671.3,1959.5583583,6053.4,10168.5595541,14086.387002
2370,9350.3891219,1250.897265691,638.4045339199972,1072.4592359,325.5143383,1505.594950180999,1078.533393802,1594.493054970001,312.221346,680.6,2056.8152145,6062.6,10374.7086918,14371.9629988
2371,9367.0204373,1278.134490403,677.8681964000044,1066.5527164,324.56984930000004,1542.9983822319991,1082.07293409,1587.9121880200005,330.8768665,695.5,2146.8310437,5953.9,10393.1619396,14397.5260611
2372,9436.502374,1306.182281367,720.258539920001,1093.1672275,391.94713029999997,1659.446613007001,1098.450514868,1631.29251638,332.9710305,696.7,2252.4841452,5894.0,10470.255506759999,14504.322881600001
2373,9374.8873133,1307.561041416,741.6861113640007,1092.6607781,478.57481129999996,1724.7182637539988,1115.868929765,1669.302908690001,328.5291798,687.3,2251.8479769,5780.9,10401.89061799,14409.617798
2374,8979.6427994,1236.119453205,752.3806385059999,1040.2785138,509.91573463,1664.5726310159991,1060.712057371,1633.7994644100008,308.1442692,654.1,2135.0272382000003,5549.3,9963.3477247,13802.1094473
2375,8375.68848352,1132.919453205,723.0641193410007,958.1785138,511.72576413,1551.629268175999,980.598192997,1573.2627387100003,281.2442692,606.3,1941.5276802,5199.5,9293.231220130001,12873.804864100002
2376,7762.12496613,1045.076971604,689.3431981300008,877.6656151,513.74210366,1451.0639725689973,912.032662898,1494.4377583600008,250.3605678,550.9,1749.6271497,4800.1,8612.4528401,11930.7305096
2377,7318.14805971,989.64042358,666.1220085519982,820.5241550000001,511.0074404,1396.5827738769972,869.25833453,1453.5311501700005,228.0915277,509.5,1623.9564717,4461.2,8119.8390019,11248.318303499998
2378,7061.02265386,965.2751840249999,632.7892926400007,786.1043463000001,513.92833423,1375.2892486879975,846.8781792870001,1411.1238894600015,226.5629863,500.9,1562.6985387,4239.9,7834.545936500001,10853.105146400001
2379,6926.65219187,951.517665526,618.0634657560012,775.717245,510.72201014000007,1359.569925594,834.8459710080001,1394.7582041400012,222.4466877,511.3,1517.3754917,4105.3,7685.4554123,10646.5717817
2380,6905.7970509100005,956.9645637,619.7331002330046,774.5011216,502.57254413,1356.795101553999,844.648276666,1390.0352119200006,222.242061,505.5,1502.5246861,4056.6,7662.3156255,10614.5165042
2381,7022.84982809,980.5858044500001,632.9646662130009,794.2075709999999,487.57732561999995,1403.9655915319997,874.662998402,1412.9305298300012,227.2839117,509.7,1541.1216013,4090.9,7792.1913393,10794.4318168
2382,7475.432779339999,1056.3804941879998,676.1821873669979,854.2059586,503.08474452,1509.885584910001,948.607634022,1488.1417535200007,249.773449,546.9,1671.8715271,4330.4,8294.354000700001,11490.071896700001
2383,8303.56665589,1199.092902192,757.9240805130001,951.4704522,521.61637738,1692.213811420998,1063.781843272,1632.680867530001,281.1919558,585.6,1865.3443759000002,4862.6,9213.2085656,12762.9504157
2384,8865.916285,1276.337170872,804.7234261209976,997.7446196999999,570.6588697899999,1793.452419068998,1122.0200970340002,1713.3847502400001,295.8732387,627.1,1953.9054083,5358.0,9837.162661100001,13627.306746400001
2385,8971.195147299999,1265.422975989,812.2869826550016,985.7188573000001,456.44962426,1817.3918835249983,1152.5334395139998,1752.248739860001,284.6571504,632.6,1898.657013,5660.3,9953.9746468,13789.125032700002
2386,9081.1730153,1251.429127067,845.6029962820011,968.6689099,554.46943156,1818.5698279009991,1163.6671038069999,1782.7403880900001,273.084122,646.9,1816.6180932000002,5798.9,10076.0004079,13958.1658919
2387,9067.1287942,1240.191955929,864.9294719220029,954.6576236000001,554.79276433,1814.2629839529977,1163.061805256,1797.5717882500016,269.3108833,653.7,1765.7873905000001,5830.7,10060.4176654,13936.579303399998
2388,8974.3102189,1192.984858087,855.8839991320001,927.1947424,552.41285009,1784.851658506001,1134.10308814,1801.1345246000008,265.6028391,648.5,1738.3647734,5840.3,9957.4309699,13793.913034599998
2389,8905.2506644,1159.916719163,846.3705004880022,917.5044164000001,541.01015437,1754.9501980869936,1108.428587849,1805.397038950001,254.5656151,639.8,1717.7234362,5837.7,9880.8060554,13687.765429599998
2390,8879.9077083,1137.459200863,839.7388790550045,920.2173151,534.8764809400001,1757.9558434769979,1101.643429719,1861.3848617600004,251.7493165,636.5,1692.1580060000001,5803.6,9852.6868218,13648.8121826
2391,8787.775504199999,1120.443702978,808.3849158240017,912.0607943,554.09190347,1714.4885138419995,1075.8693643899999,1799.1005657199996,246.4336326,631.4,1682.2727605999999,5780.5,9750.4616885,13507.200894500002
2392,8746.80439338,1120.253838127,793.8625046580001,919.5335086,531.66065374,1672.819682851998,1055.5776682760002,1756.3657063299993,253.056572,635.5,1708.3698657,5787.1,9705.00225924,13444.2264827
2393,8845.3779313,1146.2432701760001,797.4514227399983,948.7124781,562.9551781499999,1692.781605154002,1055.083629715,1743.5500964900011,258.5179285,638.3,1805.8210573000001,5828.8,9814.37436482,13595.7383821
2394,8996.1157203,1209.69905357,836.1318767650005,984.1205047000001,573.77739833,1711.3362564019988,1066.102233378,1726.1329455700006,272.5189274,643.9,1930.1808039000002,5840.4,9981.625227159999,13827.429051
2395,9096.9595648,1280.756624443,849.5393785590012,1026.1898002,575.30928625,1782.418939605002,1082.184071764,1719.1291367300012,287.5175079,654.0,2042.3052548,5693.7,10093.5163473,13982.430521100001
2396,9321.2975214,1348.341587844,878.1676796349986,1081.5155976,587.3113592599999,1834.0163658979975,1111.919753432,1747.3770536500015,307.1849106,679.8,2166.8823584,5695.6,10342.4301537,14327.2479107
2397,9472.668884300001,1367.299999733,908.8648065379996,1113.8333333,592.6830293200001,1891.4952019709965,1150.387104913,1799.1873428300023,318.8,691.0,2225.3348959,5675.8,10510.383996999999,14559.912418900001
2398,9121.404957300001,1302.4796529720002,882.5732487280014,1068.1575184,570.95227881,1811.599235987998,1102.8442801039998,1747.669201720001,304.8569401,658.3,2117.6509770000002,5479.6,10120.639692300001,14020.004171300001
2399,8515.28593326,1197.747791797,797.4132117900009,984.9478443999999,545.38788646,1681.4630224239993,1022.235889614,1673.78848273,277.294164,606.3,1932.9717071,5147.3,9448.12133619,13088.3723368
2400,7884.40472761,1108.185131418,732.9764646429996,905.8288187999999,526.05546037,1561.579706560998,950.437113596,1557.0545911700005,249.8707045,550.1,1734.9786754000002,4764.8,8748.12814555,12118.679928900001
